,ChEMBL_ID,smiles,pIC50,unwantedID
511,CHEMBL596755,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)CCCCCCC(=O)NO,7.812479279163536,"['Aliphatic-long-chain', 'Hydroxamic-acid', 'Oxygen-nitrogen-single-bond']"
512,CHEMBL4089347,OCc1oc(cc1)c2ccc3ncnc(Nc4cccc(c4)C#C)c3c2,7.804377056413063,['Triple-bond']
513,CHEMBL2437463,C=CC(=O)Nc1cccc(c1)N2C(=O)C=Nc3cnc(Nc4ccc(cc4)N5CCCCC5)nc23,7.804100347590767,['Michael-acceptor']
514,CHEMBL4102455,Clc1ccccc1NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,7.801342913045577,['Thiocarbonyl-group']
515,CHEMBL4076434,Brc1cccc(Nc2ncnc3ccc(NC(=S)Nc4ccccc4)cc23)c1,7.801342913045577,['Thiocarbonyl-group']
516,CHEMBL498134,CN1CCN(CC1)\N=C\c2c(N)ncnc2Nc3ccc4c(cnn4Cc5cccc(F)c5)c3,7.795880017344077,['Imine']
517,CHEMBL3676369,OCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.795880017344077,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
518,CHEMBL257815,CO\N=C\c1c(N)ncnc1Nc2ccc(OCc3ccccc3)c(Cl)c2,7.795880017344077,"['Imine', 'Oxygen-nitrogen-single-bond']"
519,CHEMBL498133,Nc1ncnc(Nc2ccc3c(cnn3Cc4cccc(F)c4)c2)c1\C=N\N5CCOCC5,7.795880017344077,['Imine']
520,CHEMBL3114689,CN1CCN(C\C=C\C(=O)N2CCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc23)CC1,7.795880017344077,"['Michael-acceptor', 'Triple-bond']"
521,CHEMBL3671526,CN(C)C\C=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.795880017344077,"['Aliphatic-long-chain', 'Michael-acceptor']"
522,CHEMBL92086,CC(=C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.795880017344077,['Michael-acceptor']
523,CHEMBL3970330,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCN(C)CC6,7.795880017344077,"['Aliphatic-long-chain', 'Michael-acceptor']"
524,CHEMBL3233767,Fc1ccc(Nc2ncnc3sc(NC(=O)C=C)cc23)cc1Cl,7.795880017344077,['Michael-acceptor']
525,CHEMBL257859,Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc5ccccn5,7.795880017344077,['Aliphatic-long-chain']
526,CHEMBL3978740,COc1cc2ncnc(Nc3cccc(c3)C(F)(F)F)c2cc1OC4CCN(CC4)C(=O)C=C,7.790484985457369,['Michael-acceptor']
527,CHEMBL2032379,COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCOCC5,7.785156151952302,['Michael-acceptor']
528,CHEMBL3806170,C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c5OCCOc5c23)c1,7.777283528852418,['Triple-bond']
529,CHEMBL255135,CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.769551078621726,['Aliphatic-long-chain']
530,CHEMBL202421,CCCCN(CCCC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.769551078621726,['Triple-bond']
531,CHEMBL3671561,Fc1cc(Br)ccc1Nc2ncnc3cc(OCC4CNC(=O)O4)c(NC(=O)C=C)cc23,7.769551078621726,['Michael-acceptor']
532,CHEMBL205045,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc4ccccn4)cc2Cl)c1,7.769551078621726,['Triple-bond']
533,CHEMBL4088718,Brc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,7.764471553092451,['Thiocarbonyl-group']
534,CHEMBL592713,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCC#C,7.752026733638194,"['Aliphatic-long-chain', 'Triple-bond']"
535,CHEMBL1683965,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1\C=C(/F)\C(=O)NCCN4CCOCC4,7.744727494896692,['Michael-acceptor']
536,CHEMBL3233788,CSC1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.744727494896692,['Michael-acceptor']
537,CHEMBL69966,Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4cccc(c4)C#C)c23)C(=O)NCCN5CCOCC5,7.744727494896692,"['Michael-acceptor', 'Triple-bond']"
538,CHEMBL3676344,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(F)c3F)c2cc1NC(=O)C=C,7.744727494896692,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
539,CHEMBL3676389,CC(N)C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.744727494896692,"['Aliphatic-long-chain', 'Michael-acceptor']"
540,CHEMBL385479,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN4CCOCC4,7.744727494896692,['Aliphatic-long-chain']
541,CHEMBL3671581,CC(=O)NCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1NC(=O)C=C,7.744727494896692,"['Aliphatic-long-chain', 'Michael-acceptor']"
542,CHEMBL291496,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.744727494896692,['2-halopyridine']
543,CHEMBL207009,ClCCNC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.744727494896692,['Alkyl-halide']
544,CHEMBL3416626,COc1ccccc1c2cc3c(Nc4cccc(c4)C#C)ncnc3s2,7.744727494896692,['Triple-bond']
545,CHEMBL3680377,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CCC(F)CC4,7.742801573860655,['Michael-acceptor']
546,CHEMBL2333999,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCBr,7.7423214251308154,['Alkyl-halide']
547,CHEMBL3806143,Brc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c5OCCOc5c23)c1,7.733298033115912,['Aliphatic-long-chain']
548,CHEMBL243629,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4ccccc4)c2cc1NC(=O)\C=C\CN(C)C,7.7281583934635005,"['Chinone', 'Michael-acceptor']"
549,CHEMBL1928293,O=C(c1cc2ccccc2[nH]1)c3cc4c(Nc5cccc(c5)C#C)ncnc4s3,7.7281583934635005,['Triple-bond']
550,CHEMBL4109796,Nc1ncnc2c1c(nn2C[C@H]3CCCN3C(=O)C=C)c4ccc(Oc5ccccc5)cc4,7.726998727936263,['Michael-acceptor']
551,CHEMBL4107818,CN(C)C\C=C\C(=O)N1CCC[C@@H]1Cn2nc(c3ccc(Oc4ccccc4)cc3)c5c(C)ncnc25,7.724688645458188,['Michael-acceptor']
552,CHEMBL3903870,CN(C)C\C=C\C(=O)N1CCCC1Cn2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,7.724688645458188,['Michael-acceptor']
553,CHEMBL3671513,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)NCC=C)c(NC(=O)C=C)cc23,7.721246399047171,"['Aliphatic-long-chain', 'Isolate-alkene', 'Michael-acceptor']"
554,CHEMBL1092250,COc1cc2nccc(Nc3cccc(c3)C#C)c2cc1OC,7.721246399047171,['Triple-bond']
555,CHEMBL3676363,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.721246399047171,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
556,CHEMBL3671523,C\C=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.721246399047171,"['Aliphatic-long-chain', 'Michael-acceptor']"
557,CHEMBL3676345,CCN(CC)CCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(F)c3F)c2cc1NC(=O)C=C,7.721246399047171,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
558,CHEMBL3921555,CN1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,7.721246399047171,['Michael-acceptor']
559,CHEMBL3982289,ClCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc12,7.721246399047171,['Alkyl-halide']
560,CHEMBL1683968,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1\C=C(/F)\C(=O)NCCS(=O)(=O)C,7.721246399047171,['Michael-acceptor']
561,CHEMBL335648,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)[N+](C)(C)C,7.721246399047171,['Quaternary-nitrogen']
562,CHEMBL4097862,Clc1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7.709965388637482,['Thiocarbonyl-group']
563,CHEMBL3699593,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)S(=O)(=O)C,7.698970004336019,['Michael-acceptor']
564,CHEMBL3699601,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)S(=O)(=O)C,7.698970004336019,['Michael-acceptor']
565,CHEMBL3612594,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(O)cc4)c3cc12,7.698970004336019,['Hydroquinone']
566,CHEMBL3699582,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCOCC4,7.698970004336019,['Michael-acceptor']
567,CHEMBL31630,CN(C(=O)C=C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN4CCOCC4,7.698970004336019,"['Aliphatic-long-chain', 'Michael-acceptor']"
568,CHEMBL3676358,COCC(=O)NCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,7.698970004336019,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
569,CHEMBL3699589,COc1cc(ccc1Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)CO,7.698970004336019,['Michael-acceptor']
570,CHEMBL3956465,COc1ccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1OC,7.698970004336019,['Michael-acceptor']
571,CHEMBL3699614,COc1cc(ccc1Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)C,7.698970004336019,['Michael-acceptor']
572,CHEMBL93386,Brc1cccc(Nc2ncnc3ccc(NC(=O)C#CCN4CCOCC4)cc23)c1,7.698970004336019,['Triple-bond']
573,CHEMBL3699597,CNC(=O)N1CCN(CC1)c2ccc(Nc3ncc(c(Oc4cccc(NC(=O)C=C)c4)n3)C(F)(F)F)c(OC)c2,7.698970004336019,['Michael-acceptor']
574,CHEMBL4078023,CN1C\C(=C/c2nc(C)c(C)nc2C)\C(=NO)\C(=C\c3nc(C)c(C)nc3C)\C1,7.698970004336019,"['Imine', 'Oxime', 'Oxygen-nitrogen-single-bond']"
575,CHEMBL3921302,CN1CCN(CC1)c2ccc(Nc3ncnc4cc5OC(=O)N(CCOC(=O)CCl)c5cc34)cc2Cl,7.698970004336019,['Alkyl-halide']
576,CHEMBL344177,Cl\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.698970004336019,['Michael-acceptor']
577,CHEMBL3944027,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,7.698970004336019,['Michael-acceptor']
578,CHEMBL3954684,COc1ccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1,7.698970004336019,['Michael-acceptor']
579,CHEMBL4064361,COc1cc(Br)c(\C=C/2\C(\C(\CN(C2)C)=C\c3nc(C)c(C)nc3C)=N\O)cc1OC,7.698970004336019,"['Imine', 'Oxime', 'Oxygen-nitrogen-single-bond']"
580,CHEMBL3930810,COc1cccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c1OC,7.698970004336019,['Michael-acceptor']
581,CHEMBL3759733,COc1cc(C=O)ccc1c2cc3c(Nc4ccccc4)ncnc3s2,7.698970004336019,['Aldehyde']
582,CHEMBL1272222,C[C@@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)C=C)c4ccccc4,7.698970004336019,['Michael-acceptor']
583,CHEMBL3671511,CCC(C)NC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.698970004336019,"['Aliphatic-long-chain', 'Michael-acceptor']"
584,CHEMBL3233775,Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CNC4CCOCC4)cc23)cc1Cl,7.698970004336019,['Michael-acceptor']
585,CHEMBL255865,CO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(c4)C#N)c2,7.698970004336019,"['Imine', 'Oxygen-nitrogen-single-bond']"
586,CHEMBL460731,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.698970004336019,['Aliphatic-long-chain']
587,CHEMBL3699590,COc1cc(ccc1Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)CO,7.698970004336019,['Michael-acceptor']
588,CHEMBL3699621,COC(=O)[C@@H]1CN(CCN1C(=O)C)c2ccc(Nc3ncc(c(Nc4cccc(NC(=O)C=C)c4)n3)C(F)(F)F)c(OC)c2,7.698970004336019,['Michael-acceptor']
589,CHEMBL3647967,Nc1ncnc2c1c(nn2[C@@H]3CC[C@@H](CC3)NC(=O)C=C)c4ccc(Oc5ccccc5)cc4,7.686132779630848,['Michael-acceptor']
590,CHEMBL4078182,Clc1cccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,7.686132779630848,['Thiocarbonyl-group']
591,CHEMBL3676370,COCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.67778070526608,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
592,CHEMBL434827,CCN(CC)CCCNC(=O)\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.67778070526608,"['Aliphatic-long-chain', 'Michael-acceptor']"
593,CHEMBL206003,NCc1cccc(n1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.67778070526608,['Triple-bond']
594,CHEMBL3974571,CC(=C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN4CCOCC4,7.67778070526608,"['Aliphatic-long-chain', 'Michael-acceptor']"
595,CHEMBL3671538,CN(C)CCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.67778070526608,"['Aliphatic-long-chain', 'Michael-acceptor']"
596,CHEMBL1272325,OC[C@@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)\C=C\CN4CCOCC4)c5ccccc5,7.67778070526608,['Michael-acceptor']
597,CHEMBL3805461,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2c4OCCOc14,7.67778070526608,"['Aliphatic-long-chain', 'Triple-bond']"
598,CHEMBL3758761,COc1c(C=O)cccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,7.67778070526608,['Aldehyde']
599,CHEMBL3805681,Clc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c5OCCOc5c23)c1,7.6585654754218595,['Aliphatic-long-chain']
600,CHEMBL3676340,CC(=O)NCCOc1cc2ncnc(Nc3c(F)cc(Br)cc3F)c2cc1NC(=O)C=C,7.657577319177793,"['Aliphatic-long-chain', 'Michael-acceptor']"
601,CHEMBL3918330,C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN4CCOCC4,7.657577319177793,"['Aliphatic-long-chain', 'Michael-acceptor']"
602,CHEMBL210444,ClCCNC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.657577319177793,['Alkyl-halide']
603,CHEMBL302552,Fc1ccc(Nc2ncnc3NC(=O)\C(=C/c4ccc([nH]4)C(=O)NCCN5CCOCC5)\c23)cc1Cl,7.657577319177793,['Michael-acceptor']
604,CHEMBL3219128,COc1cc(ccc1Nc2ncc3C(=O)N(C)C(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5,7.6552148773673405,['Michael-acceptor']
605,CHEMBL3893004,CN(C)C\C=C\C(=O)N[C@@H]1CC[C@H](CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,7.647238808276169,['Michael-acceptor']
606,CHEMBL3980550,CN(C)C\C=C\C(=O)NC1CCC(CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,7.647238808276169,['Michael-acceptor']
607,CHEMBL380078,CNC(=O)NCc1cccc(n1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.638272163982407,['Triple-bond']
608,CHEMBL3416439,Brc1cc2c(Nc3cccc(c3)C#C)ncnc2s1,7.638272163982407,['Triple-bond']
609,CHEMBL3676378,CCC(COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C)NC(=O)CN(C)C,7.638272163982407,['Michael-acceptor']
610,CHEMBL3921129,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCN(C)CC6,7.638272163982407,['Michael-acceptor']
611,CHEMBL3921710,CCCCN1C(=O)CS/C/1=N/Nc2nncc3ccccc23,7.638272163982407,"['Imine', 'Oxygen-nitrogen-single-bond']"
612,CHEMBL3671501,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)C(F)(F)F)c(NC(=O)C=C)cc23,7.638272163982407,"['Aliphatic-long-chain', 'Michael-acceptor']"
613,CHEMBL255656,CO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(Cl)c4)c2,7.638272163982407,"['Imine', 'Oxygen-nitrogen-single-bond']"
614,CHEMBL255438,Nc1ncnc(Nc2ccc3c(cnn3Cc4cccc(F)c4)c2)c1\C=N\OCc5ccccc5,7.638272163982407,"['Imine', 'Oxygen-nitrogen-single-bond']"
615,CHEMBL3676376,C[C@@H](COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C)NC(=O)CN(C)C,7.636388020107857,"['Halogenated-ring', 'Michael-acceptor']"
616,CHEMBL3805509,CC(C)Oc1cc2ncnc(Nc3cccc(c3)C#C)c2c4OCCOc14,7.625251653989896,['Triple-bond']
617,CHEMBL4066845,CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.619969752032169,['Aliphatic-long-chain']
618,CHEMBL493428,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c2c1,7.619788758288393,['Aliphatic-long-chain']
619,CHEMBL2425083,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CC5(C4)CS(=O)(=O)C5,7.619788758288393,['Aliphatic-long-chain']
620,CHEMBL3092313,CN(C)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,7.619788758288393,['Aliphatic-long-chain']
621,CHEMBL402149,CO\N=C\c1c(N)ncnc1Nc2cccc(Br)c2,7.619788758288393,"['Imine', 'Oxygen-nitrogen-single-bond']"
622,CHEMBL3671520,CS(=O)(=O)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.619788758288393,"['Aliphatic-long-chain', 'Michael-acceptor']"
623,CHEMBL3233777,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.619788758288393,['Michael-acceptor']
624,CHEMBL133023,CN(C)\N=N\c1ccc2ncnc(Nc3cccc(C)c3)c2c1,7.619788758288393,"['Diazo-group', 'Oxygen-nitrogen-single-bond']"
625,CHEMBL3219129,COc1cc(ccc1Nc2ncc3C(=O)N(C)C(C(C)C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5,7.605023280445436,['Michael-acceptor']
626,CHEMBL241919,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4cccc(C)c4)c2cc1NC(=O)\C=C\CN(C)C,7.603800652904264,"['Chinone', 'Michael-acceptor']"
627,CHEMBL3671505,COCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.6020599913279625,"['Aliphatic-long-chain', 'Michael-acceptor']"
628,CHEMBL2425084,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CC(O)C4,7.6020599913279625,['Aliphatic-long-chain']
629,CHEMBL3671574,CC(=O)N1CCCC1C(=O)NCCOc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C,7.6020599913279625,"['Aliphatic-long-chain', 'Michael-acceptor']"
630,CHEMBL3409484,CS(=O)(=O)CCNCc1oc(cc1)c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2,7.6020599913279625,['Aliphatic-long-chain']
631,CHEMBL424093,Brc1cccc(Nc2ncnc3ccc(N\N=N\Cc4ccccc4)cc23)c1,7.6020599913279625,"['Diazo-group', 'Oxygen-nitrogen-single-bond']"
632,CHEMBL66409,[O-][N+](=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,7.6020599913279625,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
633,CHEMBL4111809,CC(C)n1c(Nc2cccc(NC(=O)C)c2)nc3cnc(Nc4ccc(cc4F)C(=O)N[N+]5=CCN(C)CC5)nc13,7.6020599913279625,['Quaternary-nitrogen']
634,CHEMBL3671506,CS(=O)(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.6020599913279625,"['Aliphatic-long-chain', 'Michael-acceptor']"
635,CHEMBL3805218,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c5OCCOc5c23)cc1Cl,7.587371479455625,['Aliphatic-long-chain']
636,CHEMBL597948,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC#C,7.586700235918747,['Triple-bond']
637,CHEMBL250924,COc1cc2ncnc(C#Cc3ccccc3c4ccccc4)c2cc1OC,7.585026652029183,['Triple-bond']
638,CHEMBL3416629,O=C(Nc1ccc(CN2CCCC2)cc1)c3sc4ncnc5N(C(=O)Nc3c45)c6cccc(c6)C#C,7.585026652029183,['Triple-bond']
639,CHEMBL3671477,CS(=O)(=O)CC(=O)N1CCC(COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C)CC1,7.585026652029183,['Michael-acceptor']
640,CHEMBL3907533,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCOCC6,7.585026652029183,['Michael-acceptor']
641,CHEMBL179451,ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.585026652029183,['Alkyl-halide']
642,CHEMBL3671554,CC(=O)CNCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.585026652029183,"['Aliphatic-long-chain', 'Michael-acceptor']"
643,CHEMBL456758,COC[C@@H]1CCCN1\N=C\c2c(N)ncnc2Nc3ccc4c(cnn4Cc5cccc(F)c5)c3,7.585026652029183,['Imine']
644,CHEMBL3671481,CC(=O)N1CCC(COc2cc3ncnc(Nc4ccc(F)c(F)c4F)c3cc2NC(=O)C=C)CC1,7.585026652029183,"['Halogenated-ring', 'Michael-acceptor']"
645,CHEMBL3671507,CCCNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.585026652029183,"['Aliphatic-long-chain', 'Michael-acceptor']"
646,CHEMBL3676383,CCN(CC)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.585026652029183,"['Aliphatic-long-chain', 'Michael-acceptor']"
647,CHEMBL3622653,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C4CC4,7.570247719997593,['Michael-acceptor']
648,CHEMBL4062528,Brc1cccc(Nc2ncnc3ccc(NC(=S)N4CCOCC4)cc23)c1,7.570247719997593,['Thiocarbonyl-group']
649,CHEMBL139044,Brc1cccc(Nc2ncnc3cnc(NC(=O)\C=C\C=C)cc23)c1,7.568636235841013,"['Michael-acceptor', 'Polyene']"
650,CHEMBL91484,COc1cc2ncnc(NC3CC3c4ccccc4)c2cc1OCCCN(C)C,7.568636235841013,['Aliphatic-long-chain']
651,CHEMBL31369,CN(C)CCOc1ccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)cc1Br,7.568636235841013,['Michael-acceptor']
652,CHEMBL3805325,C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c5OCCOc5c23)c1,7.5638373529592435,['Triple-bond']
653,CHEMBL1683963,C\C(=C/c1c(C)ncnc1Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)\C(=O)NCCN4CCOCC4,7.552841968657781,['Michael-acceptor']
654,CHEMBL3233783,Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CN4CCC(F)(F)C4)cc23)cc1Cl,7.552841968657781,['Michael-acceptor']
655,CHEMBL3676368,CN(C)CCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.552841968657781,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
656,CHEMBL93734,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],7.552841968657781,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
657,CHEMBL3921017,CN(CCn1nc(c2ccc(Oc3ccccc3)cc2)c4c(N)ncnc14)C(=O)C=C,7.549442990581671,['Michael-acceptor']
658,CHEMBL4071170,Clc1ccc(CNC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7.548213564475709,['Thiocarbonyl-group']
659,CHEMBL592215,Oc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCC=C=C,7.54515513999149,['Aliphatic-long-chain']
660,CHEMBL598798,COc1cc2ncnc(Nc3ccc(F)c(c3)C#C)c2cc1OCCCCCCC(=O)NO,7.540607512240768,"['Aliphatic-long-chain', 'Hydroxamic-acid', 'Oxygen-nitrogen-single-bond', 'Triple-bond']"
661,CHEMBL304929,COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OC,7.540607512240768,['Triple-bond']
662,CHEMBL3671555,CCCNC(=O)NC(C)COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.5376020021010435,['Michael-acceptor']
